record_id,timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
583,2026-09-05T22:56:16.157570,factory/line1/vibration,vibration_sensor_01,vibration,0.26,g,RUNNING,Sensor Noise Injection Attack,1,simulator,3680
584,2026-09-05T22:56:16.157585,factory/line1/voltage,voltage_sensor_01,voltage,221.84,V,RUNNING,Sensor Noise Injection Attack,1,simulator,3681
585,2026-09-05T22:56:16.157600,factory/line1/pressure,pressure_sensor_01,pressure,75.03,kPa,RUNNING,Sensor Noise Injection Attack,1,simulator,3682
586,2026-09-05T22:56:16.157617,factory/line1/flow,flow_sensor_01,flow,75.08,L/min,RUNNING,Sensor Noise Injection Attack,1,simulator,3683
587,2026-09-05T22:56:16.157633,factory/line1/current,current_sensor_01,current,9.97,A,RUNNING,Sensor Noise Injection Attack,1,simulator,3684
588,2026-09-05T22:56:16.157651,factory/line1/level,level_sensor_01,level,100.01,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3685
589,2026-09-05T22:56:16.157903,factory/line1/temperature,temperature_sensor_01,temperature,24.94,°C,RUNNING,Sensor Noise Injection Attack,1,simulator,3686
590,2026-09-05T22:56:16.157925,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Sensor Noise Injection Attack,1,simulator,3687
591,2026-09-05T22:56:16.157948,factory/line1/humidity,humidity_sensor_01,humidity,63.48,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3688
592,2026-09-05T22:56:16.157965,factory/line1/rpm,rpm_sensor_01,rpm,1450.3,RPM,RUNNING,Sensor Noise Injection Attack,1,simulator,3689
593,2026-09-05T22:56:16.158001,factory/line1/proximity,proximity_sensor_01,proximity,385.35,mm,RUNNING,Sensor Noise Injection Attack,1,simulator,3691
594,2026-09-05T22:56:16.158029,factory/line1/temperature,temperature_sensor_01,temperature,44.98,°C,RUNNING,Sensor Noise Injection Attack,1,simulator,3693
595,2026-09-05T22:56:17.175676,factory/line1/rpm,rpm_sensor_01,rpm,1450.43,RPM,RUNNING,Sensor Noise Injection Attack,1,simulator,3698
596,2026-09-05T22:56:17.175688,factory/line1/vibration,vibration_sensor_01,vibration,0.24,g,RUNNING,Sensor Noise Injection Attack,1,simulator,3699
597,2026-09-05T22:56:17.175700,factory/line1/voltage,voltage_sensor_01,voltage,223.29,V,RUNNING,Sensor Noise Injection Attack,1,simulator,3700
598,2026-09-05T22:56:17.175720,factory/line1/flow,flow_sensor_01,flow,74.94,L/min,RUNNING,Sensor Noise Injection Attack,1,simulator,3702
599,2026-09-05T22:56:17.175739,factory/line1/level,level_sensor_01,level,100.09,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3704
600,2026-09-05T22:56:17.176094,factory/line1/humidity,humidity_sensor_01,humidity,59.42,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3707
601,2026-09-05T22:56:17.176106,factory/line1/rpm,rpm_sensor_01,rpm,1450.07,RPM,RUNNING,Sensor Noise Injection Attack,1,simulator,3708
602,2026-09-05T22:56:17.176127,factory/line1/proximity,proximity_sensor_01,proximity,266.04,mm,RUNNING,Sensor Noise Injection Attack,1,simulator,3710
603,2026-09-05T22:56:18.192817,factory/line1/vibration,vibration_sensor_01,vibration,0.27,g,RUNNING,Sensor Noise Injection Attack,1,simulator,3718
604,2026-09-05T22:56:18.192828,factory/line1/voltage,voltage_sensor_01,voltage,220.81,V,RUNNING,Sensor Noise Injection Attack,1,simulator,3719
605,2026-09-05T22:56:18.192859,factory/line1/flow,flow_sensor_01,flow,74.89,L/min,RUNNING,Sensor Noise Injection Attack,1,simulator,3721
606,2026-09-05T22:56:18.192876,factory/line1/level,level_sensor_01,level,100.1,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3723
607,2026-09-05T22:56:18.193172,factory/line1/humidity,humidity_sensor_01,humidity,49.38,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3726
608,2026-09-05T22:56:18.193224,factory/line1/proximity,proximity_sensor_01,proximity,212.24,mm,RUNNING,Sensor Noise Injection Attack,1,simulator,3729
609,2026-09-05T22:56:19.209722,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Noise Injection Attack,1,simulator,3737
610,2026-09-05T22:56:19.209742,factory/line1/voltage,voltage_sensor_01,voltage,227.4,V,RUNNING,Sensor Noise Injection Attack,1,simulator,3738
611,2026-09-05T22:56:19.209795,factory/line1/flow,flow_sensor_01,flow,75.13,L/min,RUNNING,Sensor Noise Injection Attack,1,simulator,3740
612,2026-09-05T22:56:19.209827,factory/line1/level,level_sensor_01,level,99.91,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3742
613,2026-09-05T22:56:19.210122,factory/line1/humidity,humidity_sensor_01,humidity,63.59,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3745
614,2026-09-05T22:56:19.210177,factory/line1/proximity,proximity_sensor_01,proximity,20.39,mm,RUNNING,Sensor Noise Injection Attack,1,simulator,3748
615,2026-09-05T22:56:20.226941,factory/line1/vibration,vibration_sensor_01,vibration,0.24,g,RUNNING,Sensor Noise Injection Attack,1,simulator,3756
616,2026-09-05T22:56:35.546349,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,PLC Command Injection,1,simulator,4038
617,2026-09-05T22:56:35.546404,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,PLC Command Injection,1,simulator,4039
618,2026-09-05T22:56:35.546430,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,PLC Command Injection,1,simulator,4040
619,2026-09-05T22:56:35.546446,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,PLC Command Injection,1,simulator,4041
620,2026-09-05T22:56:35.546464,factory/line1/voltage,voltage_sensor_01,voltage,225.18,V,RUNNING,PLC Command Injection,1,simulator,4042
621,2026-09-05T22:56:35.546476,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,PLC Command Injection,1,simulator,4043
622,2026-09-05T22:56:35.546488,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,PLC Command Injection,1,simulator,4044
623,2026-09-05T22:56:35.546497,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,PLC Command Injection,1,simulator,4045
624,2026-09-05T22:56:35.546509,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,PLC Command Injection,1,simulator,4046
625,2026-09-05T22:56:35.546715,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,PLC Command Injection,1,simulator,4047
626,2026-09-05T22:56:35.546734,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,PLC Command Injection,1,simulator,4048
627,2026-09-05T22:56:35.546749,factory/line1/humidity,humidity_sensor_01,humidity,59.25,%,RUNNING,PLC Command Injection,1,simulator,4049
628,2026-09-05T22:56:35.546760,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,PLC Command Injection,1,simulator,4050
629,2026-09-05T22:56:35.546773,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,PLC Command Injection,1,simulator,4051
630,2026-09-05T22:56:35.546816,factory/line1/proximity,proximity_sensor_01,proximity,144.52,mm,RUNNING,PLC Command Injection,1,simulator,4052
631,2026-09-05T22:56:35.546836,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,PLC Command Injection,1,simulator,4053
632,2026-09-05T22:56:35.546853,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,PLC Command Injection,1,simulator,4054
633,2026-09-05T22:56:35.546894,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,PLC Command Injection,1,simulator,4055
634,2026-09-05T22:56:35.546912,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,PLC Command Injection,1,simulator,4056
635,2026-09-05T22:56:36.568408,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,PLC Command Injection,1,simulator,4057
636,2026-09-05T22:56:36.568455,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,PLC Command Injection,1,simulator,4058
637,2026-09-05T22:56:36.568477,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,PLC Command Injection,1,simulator,4059
638,2026-09-05T22:56:36.568494,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,PLC Command Injection,1,simulator,4060
639,2026-09-05T22:56:36.568516,factory/line1/voltage,voltage_sensor_01,voltage,227.25,V,RUNNING,PLC Command Injection,1,simulator,4061
640,2026-09-05T22:56:36.568531,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,PLC Command Injection,1,simulator,4062
641,2026-09-05T22:56:36.568546,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,PLC Command Injection,1,simulator,4063
642,2026-09-05T22:56:36.568560,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,PLC Command Injection,1,simulator,4064
643,2026-09-05T22:56:36.568575,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,PLC Command Injection,1,simulator,4065
644,2026-09-05T22:56:36.569035,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,PLC Command Injection,1,simulator,4066
645,2026-09-05T22:56:36.569076,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,PLC Command Injection,1,simulator,4067
646,2026-09-05T22:56:36.569100,factory/line1/humidity,humidity_sensor_01,humidity,45.69,%,RUNNING,PLC Command Injection,1,simulator,4068
647,2026-09-05T22:56:36.569115,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,PLC Command Injection,1,simulator,4069
648,2026-09-05T22:56:36.569147,factory/line1/proximity,proximity_sensor_01,proximity,231.91,mm,RUNNING,PLC Command Injection,1,simulator,4071
649,2026-09-05T22:56:36.569174,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,PLC Command Injection,1,simulator,4073
650,2026-09-05T22:56:37.589345,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,PLC Command Injection,1,simulator,4078
651,2026-09-05T22:56:37.589361,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,PLC Command Injection,1,simulator,4079
652,2026-09-05T22:56:37.589381,factory/line1/voltage,voltage_sensor_01,voltage,226.14,V,RUNNING,PLC Command Injection,1,simulator,4080
653,2026-09-05T22:56:37.589412,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,PLC Command Injection,1,simulator,4082
654,2026-09-05T22:56:37.589440,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,PLC Command Injection,1,simulator,4084
655,2026-09-05T22:56:37.589842,factory/line1/humidity,humidity_sensor_01,humidity,65.84,%,RUNNING,PLC Command Injection,1,simulator,4087
656,2026-09-05T22:56:37.589857,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,PLC Command Injection,1,simulator,4088
657,2026-09-05T22:56:37.589883,factory/line1/proximity,proximity_sensor_01,proximity,333.8,mm,RUNNING,PLC Command Injection,1,simulator,4090
658,2026-09-05T22:56:38.616750,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,PLC Command Injection,1,simulator,4098
659,2026-09-05T22:56:38.616776,factory/line1/voltage,voltage_sensor_01,voltage,234.93,V,RUNNING,PLC Command Injection,1,simulator,4099
660,2026-09-05T22:56:38.616815,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,PLC Command Injection,1,simulator,4101
661,2026-09-05T22:56:38.616854,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,PLC Command Injection,1,simulator,4103
662,2026-09-05T22:56:38.617198,factory/line1/humidity,humidity_sensor_01,humidity,43.52,%,RUNNING,PLC Command Injection,1,simulator,4106
663,2026-09-05T22:56:38.617232,factory/line1/proximity,proximity_sensor_01,proximity,353.76,mm,RUNNING,PLC Command Injection,1,simulator,4109
664,2026-09-05T22:56:39.631561,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,PLC Command Injection,1,simulator,4117
665,2026-09-05T22:56:39.631580,factory/line1/voltage,voltage_sensor_01,voltage,228.24,V,RUNNING,PLC Command Injection,1,simulator,4118
666,2026-09-05T22:56:39.631607,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,PLC Command Injection,1,simulator,4120
667,2026-09-05T22:56:39.631632,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,PLC Command Injection,1,simulator,4122
668,2026-09-05T22:56:39.631904,factory/line1/humidity,humidity_sensor_01,humidity,56.39,%,RUNNING,PLC Command Injection,1,simulator,4125
669,2026-09-05T22:56:39.631950,factory/line1/proximity,proximity_sensor_01,proximity,334.78,mm,RUNNING,PLC Command Injection,1,simulator,4128
670,2026-09-05T22:56:40.646860,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,PLC Command Injection,1,simulator,4136
671,2026-09-05T22:56:56.850736,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,Unauthorized Command Attack,1,simulator,4437
672,2026-09-05T22:56:56.850771,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Unauthorized Command Attack,1,simulator,4438
673,2026-09-05T22:56:56.850785,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Unauthorized Command Attack,1,simulator,4439
674,2026-09-05T22:56:56.850800,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Unauthorized Command Attack,1,simulator,4440
675,2026-09-05T22:56:56.850812,factory/line1/voltage,voltage_sensor_01,voltage,221.24,V,RUNNING,Unauthorized Command Attack,1,simulator,4441
676,2026-09-05T22:56:56.850824,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Unauthorized Command Attack,1,simulator,4442
677,2026-09-05T22:56:56.850831,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Unauthorized Command Attack,1,simulator,4443
678,2026-09-05T22:56:56.850836,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Unauthorized Command Attack,1,simulator,4444
679,2026-09-05T22:56:56.850847,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Unauthorized Command Attack,1,simulator,4445
680,2026-09-05T22:56:56.851018,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Unauthorized Command Attack,1,simulator,4446
681,2026-09-05T22:56:56.851045,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Unauthorized Command Attack,1,simulator,4447
682,2026-09-05T22:56:56.851069,factory/line1/humidity,humidity_sensor_01,humidity,67.24,%,RUNNING,Unauthorized Command Attack,1,simulator,4448
683,2026-09-05T22:56:56.851080,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Unauthorized Command Attack,1,simulator,4449
684,2026-09-05T22:56:56.851088,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Unauthorized Command Attack,1,simulator,4450
685,2026-09-05T22:56:56.851097,factory/line1/proximity,proximity_sensor_01,proximity,113.94,mm,RUNNING,Unauthorized Command Attack,1,simulator,4451
686,2026-09-05T22:56:56.851105,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Unauthorized Command Attack,1,simulator,4452
687,2026-09-05T22:56:56.851113,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Unauthorized Command Attack,1,simulator,4453
688,2026-09-05T22:56:56.851121,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Unauthorized Command Attack,1,simulator,4454
689,2026-09-05T22:56:56.851128,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Unauthorized Command Attack,1,simulator,4455
690,2026-09-05T22:56:57.861020,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,Unauthorized Command Attack,1,simulator,4456
691,2026-09-05T22:56:57.861082,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Unauthorized Command Attack,1,simulator,4457
692,2026-09-05T22:56:57.861118,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Unauthorized Command Attack,1,simulator,4458
693,2026-09-05T22:56:57.861151,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Unauthorized Command Attack,1,simulator,4459
694,2026-09-05T22:56:57.861182,factory/line1/voltage,voltage_sensor_01,voltage,235.07,V,RUNNING,Unauthorized Command Attack,1,simulator,4460
695,2026-09-05T22:56:57.861216,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Unauthorized Command Attack,1,simulator,4461
696,2026-09-05T22:56:57.861244,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Unauthorized Command Attack,1,simulator,4462
697,2026-09-05T22:56:57.861273,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Unauthorized Command Attack,1,simulator,4463
698,2026-09-05T22:56:57.861301,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Unauthorized Command Attack,1,simulator,4464
699,2026-09-05T22:56:57.861744,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Unauthorized Command Attack,1,simulator,4465
700,2026-09-05T22:56:57.861806,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Unauthorized Command Attack,1,simulator,4466
701,2026-09-05T22:56:57.861854,factory/line1/humidity,humidity_sensor_01,humidity,62.01,%,RUNNING,Unauthorized Command Attack,1,simulator,4467
702,2026-09-05T22:56:57.861889,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Unauthorized Command Attack,1,simulator,4468
703,2026-09-05T22:56:57.861943,factory/line1/proximity,proximity_sensor_01,proximity,208.59,mm,RUNNING,Unauthorized Command Attack,1,simulator,4470
704,2026-09-05T22:56:57.861992,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Unauthorized Command Attack,1,simulator,4472
705,2026-09-05T22:56:58.874700,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Unauthorized Command Attack,1,simulator,4477
706,2026-09-05T22:56:58.874732,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Unauthorized Command Attack,1,simulator,4478
707,2026-09-05T22:56:58.874766,factory/line1/voltage,voltage_sensor_01,voltage,222.56,V,RUNNING,Unauthorized Command Attack,1,simulator,4479
708,2026-09-05T22:56:58.874826,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Unauthorized Command Attack,1,simulator,4481
709,2026-09-05T22:56:58.874877,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Unauthorized Command Attack,1,simulator,4483
710,2026-09-05T22:56:58.875353,factory/line1/humidity,humidity_sensor_01,humidity,58.14,%,RUNNING,Unauthorized Command Attack,1,simulator,4486
711,2026-09-05T22:56:58.875379,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Unauthorized Command Attack,1,simulator,4487
712,2026-09-05T22:56:58.875420,factory/line1/proximity,proximity_sensor_01,proximity,131.87,mm,RUNNING,Unauthorized Command Attack,1,simulator,4489
713,2026-09-05T22:56:59.887560,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Unauthorized Command Attack,1,simulator,4497
714,2026-09-05T22:56:59.887579,factory/line1/voltage,voltage_sensor_01,voltage,226.42,V,RUNNING,Unauthorized Command Attack,1,simulator,4498
715,2026-09-05T22:56:59.887613,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Unauthorized Command Attack,1,simulator,4500
716,2026-09-05T22:56:59.887644,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Unauthorized Command Attack,1,simulator,4502
717,2026-09-05T22:56:59.888213,factory/line1/humidity,humidity_sensor_01,humidity,58.47,%,RUNNING,Unauthorized Command Attack,1,simulator,4505
718,2026-09-05T22:56:59.888296,factory/line1/proximity,proximity_sensor_01,proximity,221.45,mm,RUNNING,Unauthorized Command Attack,1,simulator,4508
719,2026-09-05T22:57:00.900157,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Unauthorized Command Attack,1,simulator,4516
720,2026-09-05T22:57:00.900168,factory/line1/voltage,voltage_sensor_01,voltage,233.76,V,RUNNING,Unauthorized Command Attack,1,simulator,4517
721,2026-09-05T22:57:00.900186,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Unauthorized Command Attack,1,simulator,4519
722,2026-09-05T22:57:00.900202,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Unauthorized Command Attack,1,simulator,4521
723,2026-09-05T22:57:00.900369,factory/line1/humidity,humidity_sensor_01,humidity,65.42,%,RUNNING,Unauthorized Command Attack,1,simulator,4524
724,2026-09-05T22:57:00.900395,factory/line1/proximity,proximity_sensor_01,proximity,234.7,mm,RUNNING,Unauthorized Command Attack,1,simulator,4527
725,2026-09-05T22:57:01.923264,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Unauthorized Command Attack,1,simulator,4535
726,2026-09-05T22:57:18.175392,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,Setpoint Manipulation Attack,1,simulator,4836
727,2026-09-05T22:57:18.175421,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Setpoint Manipulation Attack,1,simulator,4837
728,2026-09-05T22:57:18.175433,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Setpoint Manipulation Attack,1,simulator,4838
729,2026-09-05T22:57:18.175443,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Setpoint Manipulation Attack,1,simulator,4839
730,2026-09-05T22:57:18.175493,factory/line1/voltage,voltage_sensor_01,voltage,233.29,V,RUNNING,Setpoint Manipulation Attack,1,simulator,4840
731,2026-09-05T22:57:18.175511,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Setpoint Manipulation Attack,1,simulator,4841
732,2026-09-05T22:57:18.175523,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Setpoint Manipulation Attack,1,simulator,4842
733,2026-09-05T22:57:18.175535,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Setpoint Manipulation Attack,1,simulator,4843
734,2026-09-05T22:57:18.175549,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Setpoint Manipulation Attack,1,simulator,4844
735,2026-09-05T22:57:18.175751,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Setpoint Manipulation Attack,1,simulator,4845
736,2026-09-05T22:57:18.175767,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Setpoint Manipulation Attack,1,simulator,4846
737,2026-09-05T22:57:18.175781,factory/line1/humidity,humidity_sensor_01,humidity,59.44,%,RUNNING,Setpoint Manipulation Attack,1,simulator,4847
738,2026-09-05T22:57:18.175792,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Setpoint Manipulation Attack,1,simulator,4848
739,2026-09-05T22:57:18.175801,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Setpoint Manipulation Attack,1,simulator,4849
740,2026-09-05T22:57:18.175831,factory/line1/proximity,proximity_sensor_01,proximity,259.55,mm,RUNNING,Setpoint Manipulation Attack,1,simulator,4850
741,2026-09-05T22:57:18.175856,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Setpoint Manipulation Attack,1,simulator,4851
742,2026-09-05T22:57:18.175902,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Setpoint Manipulation Attack,1,simulator,4852
743,2026-09-05T22:57:18.175922,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Setpoint Manipulation Attack,1,simulator,4853
744,2026-09-05T22:57:18.175940,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Setpoint Manipulation Attack,1,simulator,4854
745,2026-09-05T22:57:19.191752,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,Setpoint Manipulation Attack,1,simulator,4855
746,2026-09-05T22:57:19.191816,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Setpoint Manipulation Attack,1,simulator,4856
747,2026-09-05T22:57:19.191840,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Setpoint Manipulation Attack,1,simulator,4857
748,2026-09-05T22:57:19.191861,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Setpoint Manipulation Attack,1,simulator,4858
749,2026-09-05T22:57:19.191883,factory/line1/voltage,voltage_sensor_01,voltage,234.68,V,RUNNING,Setpoint Manipulation Attack,1,simulator,4859
750,2026-09-05T22:57:19.191901,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Setpoint Manipulation Attack,1,simulator,4860
751,2026-09-05T22:57:19.191919,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Setpoint Manipulation Attack,1,simulator,4861
752,2026-09-05T22:57:19.191935,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Setpoint Manipulation Attack,1,simulator,4862
753,2026-09-05T22:57:19.191951,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Setpoint Manipulation Attack,1,simulator,4863
754,2026-09-05T22:57:19.192281,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Setpoint Manipulation Attack,1,simulator,4864
755,2026-09-05T22:57:19.192315,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Setpoint Manipulation Attack,1,simulator,4865
756,2026-09-05T22:57:19.192342,factory/line1/humidity,humidity_sensor_01,humidity,46.39,%,RUNNING,Setpoint Manipulation Attack,1,simulator,4866
757,2026-09-05T22:57:19.192375,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Setpoint Manipulation Attack,1,simulator,4867
758,2026-09-05T22:57:19.192434,factory/line1/proximity,proximity_sensor_01,proximity,185.17,mm,RUNNING,Setpoint Manipulation Attack,1,simulator,4869
759,2026-09-05T22:57:19.192492,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Setpoint Manipulation Attack,1,simulator,4871
760,2026-09-05T22:57:20.204288,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Setpoint Manipulation Attack,1,simulator,4876
761,2026-09-05T22:57:20.204300,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Setpoint Manipulation Attack,1,simulator,4877
762,2026-09-05T22:57:20.204314,factory/line1/voltage,voltage_sensor_01,voltage,224.61,V,RUNNING,Setpoint Manipulation Attack,1,simulator,4878
763,2026-09-05T22:57:20.204337,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Setpoint Manipulation Attack,1,simulator,4880
764,2026-09-05T22:57:20.204359,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Setpoint Manipulation Attack,1,simulator,4882
765,2026-09-05T22:57:20.204553,factory/line1/humidity,humidity_sensor_01,humidity,67.33,%,RUNNING,Setpoint Manipulation Attack,1,simulator,4885
766,2026-09-05T22:57:20.204568,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Setpoint Manipulation Attack,1,simulator,4886
767,2026-09-05T22:57:20.204596,factory/line1/proximity,proximity_sensor_01,proximity,49.2,mm,RUNNING,Setpoint Manipulation Attack,1,simulator,4888
768,2026-09-05T22:57:21.230782,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Setpoint Manipulation Attack,1,simulator,4896
769,2026-09-05T22:57:21.230803,factory/line1/voltage,voltage_sensor_01,voltage,234.62,V,RUNNING,Setpoint Manipulation Attack,1,simulator,4897
